"Id_recorrido","duracion_recorrido","fecha_origen_recorrido","nombre_estacion_origen","long_estacion_origen","lat_estacion_origen","fecha_destino_recorrido","nombre_estacion_destino","long_estacion_destino","lat_estacion_destino","id_usuario","modelo_bicicleta","Género","fecha"
"14274134BAEcobici",2383,2022-04-25 17:57:36,"264 - Plaza Marcos Sastre",-58.481236,-34.570825,2022-04-25 18:37:19,"280 - JURAMENTO",-58.4840556,-34.578933,"25765BAEcobici","FIT","MALE",2022-04-25
"14494354BAEcobici",1416,2022-05-16 13:09:01,"074 - INSTITUTO LELOIR",-58.43454,-34.60439,2022-05-16 13:32:37,"118 - MEXICO",-58.4026531,-34.6170196,"413419BAEcobici","FIT","FEMALE",2022-05-16
"15979813BAEcobici",526,2022-10-18 12:09:43,"261 - QUINTEROS LIDORO",-58.450897,-34.552571,2022-10-18 12:18:29,"239 - AVENIDA CRAMER",-58.4672593,-34.558137,"875680BAEcobici","FIT","MALE",2022-10-18
"14578908BAEcobici",469,2022-05-26 17:25:15,"006 - Parque Lezama",-58.369758,-34.628526,2022-05-26 17:33:04,"153 - JUAN MANUEL DE BLANES",-58.3620701,-34.6307765,"603134BAEcobici","ICONIC","FEMALE",2022-05-26
"15496252BAEcobici",1370,2022-09-06 18:21:40,"353 - PLAZA VÉLEZ SARSFIELD",-58.4836028,-34.6293335,2022-09-06 18:44:30,"268 - Plaza Aristóbulo Del Valle",-58.4931413452077,-34.6061599147537,"863004BAEcobici","FIT","MALE",2022-09-06
"14936226BAEcobici",2630,2022-07-10 18:14:56,"056 - Plaza Palermo Viejo",-58.425999,-34.588567,2022-07-10 18:58:46,"056 - Plaza Palermo Viejo",-58.425999,-34.588567,"871407BAEcobici","ICONIC","MALE",2022-07-10
"13379577BAEcobici",3574,2022-01-30 02:05:49,"276 - PRIMERA JUNTA",-58.441607,-34.620717,2022-01-30 03:05:23,"350 - Plaza Irlanda",-58.458315,-34.613778,"778341BAEcobici","FIT","FEMALE",2022-01-30
"15475358BAEcobici",1789,2022-09-05 13:58:50,"292 - PLAZA BOLIVIA",-58.436115,-34.563539,2022-09-05 14:28:39,"001 - FACULTAD DE DERECHO",-58.390602,-34.583749,"886575BAEcobici","FIT","MALE",2022-09-05
"15524666BAEcobici",1065,2022-09-08 14:57:27,"158 - VILLARROEL",-58.4450697,-34.592735,2022-09-08 15:15:12,"182 - RAVIGNANI Y GUATEMALA",-58.4352466,-34.5780479,"602249BAEcobici","ICONIC","OTHER",2022-09-08
"15922141BAEcobici",1843,2022-10-12 18:51:02,"256 - PLAZA NORUEGA",-58.459289,-34.562277,2022-10-12 19:21:45,"260 - SAN MIGUEL DE GARICOITS",-58.457799,-34.577329,"182485BAEcobici","FIT","MALE",2022-10-12
"16771337BAEcobici",947,2022-12-28 18:09:30,"272 - Plaza Bruno Giordano",-58.440584,-34.616151,2022-12-28 18:25:17,"222 - SIMON BOLIVAR",-58.449379,-34.633528,"708952BAEcobici","FIT","OTHER",2022-12-28
"15859775BAEcobici",694,2022-10-06 08:59:49,"130 - RETIRO II",-58.37436403,-34.5917376,2022-10-06 09:11:23,"063 - Reconquista",-58.373062,-34.5986,"298528BAEcobici","ICONIC","OTHER",2022-10-06
"13934958BAEcobici",373,2022-03-24 13:38:55,"331 - CALIFORNIA",-58.374336,-34.647121,2022-03-24 13:45:08,"307 - LEONARDO PEREYRA",-58.3872342,-34.6506468,"531602BAEcobici","FIT","MALE",2022-03-24
"14553631BAEcobici",887,2022-05-23 17:48:08,"008 - Congreso",-58.3893364,-34.6094218,2022-05-23 18:02:55,"012 - Plaza Vicente Lopez",-58.388807,-34.5927096,"522566BAEcobici","ICONIC","MALE",2022-05-23
"13622249BAEcobici",2134,2022-02-22 20:43:54,"008 - Congreso",-58.3893364,-34.6094218,2022-02-22 21:19:28,"221 - CULPINA",-58.466143,-34.631705,"1159BAEcobici","FIT","MALE",2022-02-22
"15338541BAEcobici",489,2022-08-24 07:40:22,"075 - Plaza Primero de Mayo",-58.3989871,-34.6122976,2022-08-24 07:48:31,"163 - ONCE II",-58.4064308,-34.6095663,"582889BAEcobici","ICONIC","OTHER",2022-08-24
"16082215BAEcobici",3195,2022-10-26 14:23:54,"050 - Hospital Rivadavia",-58.4010798,-34.5837348,2022-10-26 15:17:09,"255 - BARRANCAS DE BELGRANO",-58.448314,-34.559801,"731222BAEcobici","ICONIC","MALE",2022-10-26
"15675575BAEcobici",1028,2022-09-21 11:33:46,"076 - Ayacucho",-58.3950548,-34.6074084,2022-09-21 11:50:54,"092 - Salcedo",-58.4053386,-34.6316444,"665310BAEcobici","ICONIC","MALE",2022-09-21
"16680287BAEcobici",859,2022-12-18 19:08:03,"099 - Malabia",-58.435408,-34.5960961,2022-12-18 19:22:22,"188 - Aranguren",-58.43276297,-34.61036075,"506355BAEcobici","FIT","OTHER",2022-12-18
"13816474BAEcobici",752,2022-03-14 15:35:57,"167 - Hipólito Yrigoyen",-58.427818,-34.614948,2022-03-14 15:48:29,"129 - Velasco",-58.434875,-34.600275,"538880BAEcobici","FIT","OTHER",2022-03-14
"16664550BAEcobici",1160,2022-12-16 17:39:33,"069 - Ecuador",-58.4046092,-34.5961006,2022-12-16 17:58:53,"190 - JUNCAL",-58.4111136,-34.5850763,"484687BAEcobici","FIT","MALE",2022-12-16
"13167450BAEcobici",553,2022-01-03 23:37:23,"163 - ONCE II",-58.4064308,-34.6095663,2022-01-03 23:46:36,"008 - Congreso",-58.3893364,-34.6094218,"320605BAEcobici","FIT","MALE",2022-01-03
"14700111BAEcobici",370,2022-06-09 19:34:03,"261 - QUINTEROS LIDORO",-58.450897,-34.552571,2022-06-09 19:40:13,"227 -Club Ciudad de Buenos Aires",-58.459499,-34.544503,"97649BAEcobici","FIT","MALE",2022-06-09
"15433001BAEcobici",983,2022-08-31 19:23:25,"017 - Plaza Almagro",-58.4187306,-34.6064101,2022-08-31 19:39:48,"093 - CARLOS CALVO",-58.3944635,-34.620798,"720168BAEcobici","ICONIC","MALE",2022-08-31
"15186545BAEcobici",1693,2022-08-09 15:40:55,"044 - Ecoparque",-58.4138829,-34.5755148,2022-08-09 16:09:08,"160 - Godoy Cruz y Libertador",-58.420628,-34.572583,"879704BAEcobici","FIT","MALE",2022-08-09
"15069516BAEcobici",1022,2022-07-27 16:49:57,"178 - José Marmol",-58.424853,-34.6234,2022-07-27 17:06:59,"219 - Parque Chacabuco II",-58.444041,-34.636275,"687093BAEcobici","FIT","MALE",2022-07-27
"13391108BAEcobici",817,2022-01-31 16:45:49,"181 - BILLINGHURST Y MANSILLA",-58.4120072,-34.5926649,2022-01-31 16:59:26,"135 - MARCELO T. DE ALVEAR",-58.377535,-34.595125,"150519BAEcobici","ICONIC","FEMALE",2022-01-31
"13729460BAEcobici",1398,2022-03-06 15:50:19,"160 - Godoy Cruz y Libertador",-58.420628,-34.572583,2022-03-06 16:13:37,"160 - Godoy Cruz y Libertador",-58.420628,-34.572583,"309924BAEcobici","ICONIC","MALE",2022-03-06
"16389593BAEcobici",3471,2022-11-20 13:41:46,"124 - UGARTECHE",-58.411965,-34.580538,2022-11-20 14:39:37,"360 - Plaza Ramon Falcon",-58.4825327,-34.6352784,"795170BAEcobici","FIT","FEMALE",2022-11-20
"16212911BAEcobici",780,2022-11-06 02:10:40,"281 - Villa Urquiza",-58.48692409,-34.573734,2022-11-06 02:23:40,"127 - PLAZA LEONARDO N. ALEM",-58.50248,-34.57634,"377118BAEcobici","FIT","OTHER",2022-11-06
"16325063BAEcobici",459,2022-11-15 08:58:04,"197 - PLAZA CIUDAD DE UDINE",-58.493044,-34.620998,2022-11-15 09:05:43,"039 - Plaza Don Bosco",-58.50805,-34.62652,"790748BAEcobici","FIT","MALE",2022-11-15
"14344596BAEcobici",313,2022-05-02 15:50:01,"352 - San Jose de Flores",-58.463297377,-34.62883578,2022-05-02 15:55:14,"215 - HOSPITAL ALVAREZ",-58.468287,-34.623123,"585BAEcobici","ICONIC","FEMALE",2022-05-02
"14000763BAEcobici",888,2022-03-30 19:23:48,"059 - Coronel Diaz",-58.411493,-34.589968,2022-03-30 19:38:36,"070 - ARAOZ",-58.4260597,-34.5926862,"140135BAEcobici","FIT","MALE",2022-03-30
"15181345BAEcobici",588,2022-08-09 07:42:18,"287 - Belaustegui",-58.4772094734465,-34.6162121414803,2022-08-09 07:52:06,"279 - PLAZA MONTE CASTRO",-58.4985253,-34.6182924,"879293BAEcobici","ICONIC","MALE",2022-08-09
"16760080BAEcobici",540,2022-12-27 18:29:21,"102 - ROSETI",-58.4492989,-34.5851209,2022-12-27 18:38:21,"300 - Jose Artigas",-58.4669322018588,-34.5902732694463,"490318BAEcobici","FIT","MALE",2022-12-27
"14204931BAEcobici",751,2022-04-19 07:39:47,"252 - Tamborini",-58.4790578,-34.5599779,2022-04-19 07:52:18,"396 - PLAZA ALBERTI",-58.4579,-34.5557,"781483BAEcobici","FIT","MALE",2022-04-19
"13961575BAEcobici",391,2022-03-28 09:17:59,"130 - RETIRO II",-58.37436403,-34.5917376,2022-03-28 09:24:30,"393 - Barrio 31",-58.3790962140903,-34.5822681155566,"765811BAEcobici","ICONIC","MALE",2022-03-28
"16690642BAEcobici",1436,2022-12-19 19:29:48,"005 - Plaza Italia",-58.4209542,-34.5805497,2022-12-19 19:53:44,"005 - Plaza Italia",-58.4209542,-34.5805497,"270605BAEcobici","ICONIC","MALE",2022-12-19
"15455570BAEcobici",446,2022-09-02 19:22:30,"166 - Cementerio de Recoleta",-58.3941479428656,-34.5883466632398,2022-09-02 19:29:56,"193 - ARENALES Y AGUERO",-58.4061652,-34.5908626,"89952BAEcobici","ICONIC","FEMALE",2022-09-02
"13725256BAEcobici",909,2022-03-05 19:37:32,"352 - San Jose de Flores",-58.463297377,-34.62883578,2022-03-05 19:52:41,"367 - Eva Perón",-58.4698,-34.6471,"809983BAEcobici","FIT","MALE",2022-03-05
"16640232BAEcobici",1528,2022-12-14 19:36:09,"390 - De Los Ombues",-58.4281,-34.5602,2022-12-14 20:01:37,"242 - Plazoleta Rafael del Riego",-58.446381,-34.567483,"309806BAEcobici","FIT","MALE",2022-12-14
"13872698BAEcobici",395,2022-03-18 08:13:49,"260 - SAN MIGUEL DE GARICOITS",-58.457799,-34.577329,2022-03-18 08:20:24,"345 - Plaza Mafalda",-58.4445804,-34.5809383,"563191BAEcobici","FIT","FEMALE",2022-03-18
"14781700BAEcobici",935,2022-06-21 12:05:53,"165 - PLAZA MONSEÑOR MIGUEL DE ANDREA",-58.407614,-34.597048,2022-06-21 12:21:28,"159 - Fitz Roy & Gorriti",-58.437339,-34.58495,"277475BAEcobici","FIT","MALE",2022-06-21
"15649475BAEcobici",1505,2022-09-19 15:49:52,"193 - ARENALES Y AGUERO",-58.4061652,-34.5908626,2022-09-19 16:14:57,"099 - Malabia",-58.435408,-34.5960961,"895930BAEcobici","FIT","MALE",2022-09-19
"13871676BAEcobici",663,2022-03-18 01:51:09,"089 - Cabello",-58.4056671,-34.5825475,2022-03-18 02:02:12,"131- HOSPITAL DE CLÍNICAS",-58.3990158,-34.5984043,"703132BAEcobici","ICONIC","MALE",2022-03-18
"16419061BAEcobici",3072,2022-11-23 17:36:19,"124 - UGARTECHE",-58.411965,-34.580538,2022-11-23 18:27:31,"280 - JURAMENTO",-58.4840556,-34.578933,"909062BAEcobici","ICONIC","MALE",2022-11-23
"15673576BAEcobici",1398,2022-09-21 08:47:03,"370 - Beauchef",-58.43026,-34.640114,2022-09-21 09:10:21,"350 - Plaza Irlanda",-58.458315,-34.613778,"424044BAEcobici","ICONIC","MALE",2022-09-21
"13431872BAEcobici",1101,2022-02-04 08:50:53,"243 - PLAZOLETA CELEDONIO FLORES",-58.45153,-34.581576,2022-02-04 09:09:14,"025 - Plaza Guemes",-58.4161178,-34.5894269,"144119BAEcobici","FIT","MALE",2022-02-04
"15329323BAEcobici",1530,2022-08-23 14:43:31,"186 - MANZANA 66",-58.4064415,-34.6136356,2022-08-23 15:09:01,"012 - Plaza Vicente Lopez",-58.388807,-34.5927096,"65925BAEcobici","FIT","OTHER",2022-08-23
"13293766BAEcobici",562,2022-01-19 20:43:55,"067 - PARQUE SARMIENTO I",-58.494845,-34.555254,2022-01-19 20:53:17,"281 - Villa Urquiza",-58.48692409,-34.573734,"772213BAEcobici","ICONIC","MALE",2022-01-19
"14045380BAEcobici",826,2022-04-04 13:54:05,"059 - Coronel Diaz",-58.411493,-34.589968,2022-04-04 14:07:51,"044 - Ecoparque",-58.4138829,-34.5755148,"847714BAEcobici","ICONIC","OTHER",2022-04-04
"14098361BAEcobici",474,2022-04-07 22:07:27,"084 - TEATRO PICADERO",-58.3937375,-34.6042288,2022-04-07 22:15:21,"116 - HOSPITAL ALEMÁN",-58.4025894,-34.5921708,"195874BAEcobici","ICONIC","OTHER",2022-04-07
"15937938BAEcobici",783,2022-10-13 19:41:47,"255 - BARRANCAS DE BELGRANO",-58.448314,-34.559801,2022-10-13 19:54:50,"251 - Solar de la Abadía",-58.436752,-34.567633,"788847BAEcobici","FIT","OTHER",2022-10-13
"16520024BAEcobici",1239,2022-12-02 00:01:58,"100 - Plaza Gurruchaga",-58.435187,-34.593141,2022-12-02 00:22:37,"084 - TEATRO PICADERO",-58.3937375,-34.6042288,"733383BAEcobici","ICONIC","MALE",2022-12-02
"14699689BAEcobici",640,2022-06-09 18:54:02,"001 - FACULTAD DE DERECHO",-58.390602,-34.583749,2022-06-09 19:04:42,"135 - MARCELO T. DE ALVEAR",-58.377535,-34.595125,"227749BAEcobici","FIT","OTHER",2022-06-09
"16578930BAEcobici",976,2022-12-07 15:03:36,"083 - Paraná",-58.3893728,-34.603269,2022-12-07 15:19:52,"147 - Constitución",-58.380707,-34.626851,"52385BAEcobici","ICONIC","MALE",2022-12-07
"16294270BAEcobici",622,2022-11-11 17:21:46,"174 - MINISTERIO DE EDUCACION",-58.391768,-34.597225,2022-11-11 17:32:08,"085 - AGUERO",-58.4091784,-34.5948057,"669137BAEcobici","ICONIC","MALE",2022-11-11
"14696579BAEcobici",777,2022-06-09 15:37:00,"137 - AZOPARDO Y CHILE",-58.3674923,-34.6155977,2022-06-09 15:49:57,"130 - RETIRO II",-58.37436403,-34.5917376,"865313BAEcobici","FIT","MALE",2022-06-09
"14476813BAEcobici",1008,2022-05-13 17:19:34,"194 - PERÓN Y ACUÑA DE FIGUEROA",-58.4224635,-34.6060758,2022-05-13 17:36:22,"083 - Paraná",-58.3893728,-34.603269,"851108BAEcobici","FIT","FEMALE",2022-05-13
"14538676BAEcobici",1882,2022-05-21 13:25:42,"131- HOSPITAL DE CLÍNICAS",-58.3990158,-34.5984043,2022-05-21 13:57:04,"371 - Paseo de las Americas",-58.43522348866,-34.5530794109,"752121BAEcobici","ICONIC","MALE",2022-05-21
"16290491BAEcobici",2061,2022-11-11 13:34:29,"079 - AZUCENA VILLAFLOR",-58.36393,-34.61189,2022-11-11 14:08:50,"007 - OBELISCO",-58.381098,-34.606498,"922241BAEcobici","ICONIC","MALE",2022-11-11
"15461221BAEcobici",3264,2022-09-03 17:19:01,"219 - Parque Chacabuco II",-58.444041,-34.636275,2022-09-03 18:13:25,"138 - Hospital Britanico",-58.3876724,-34.6353595,"714937BAEcobici","ICONIC","OTHER",2022-09-03
"16123182BAEcobici",3084,2022-10-29 15:08:00,"146 - Hospital Francés",-58.4078419,-34.6221118,2022-10-29 15:59:24,"270 - PLAZA DEL ANGEL GRIS",-58.457555,-34.622003,"187475BAEcobici","ICONIC","MALE",2022-10-29
"14548691BAEcobici",341,2022-05-23 11:18:46,"027 - Montevideo",-58.3900887,-34.599068,2022-05-23 11:24:27,"008 - Congreso",-58.3893364,-34.6094218,"689281BAEcobici","FIT","FEMALE",2022-05-23
"15185046BAEcobici",543,2022-08-09 13:29:38,"364 - CERRETTI Y MANUELA PEDRAZA",-58.50025,-34.56912,2022-08-09 13:38:41,"067 - PARQUE SARMIENTO I",-58.494845,-34.555254,"819362BAEcobici","FIT","MALE",2022-08-09
"14577638BAEcobici",1512,2022-05-26 16:13:51,"025 - Plaza Guemes",-58.4161178,-34.5894269,2022-05-26 16:39:03,"129 - Velasco",-58.434875,-34.600275,"861897BAEcobici","FIT","FEMALE",2022-05-26
"16425889BAEcobici",851,2022-11-24 06:34:11,"297 - TRONADOR Y GARCÍA DEL RÍO",-58.485381,-34.554581,2022-11-24 06:48:22,"281 - Villa Urquiza",-58.48692409,-34.573734,"738899BAEcobici","FIT","MALE",2022-11-24
"14095884BAEcobici",2530,2022-04-07 18:55:09,"200 - AUSTRIA Y FRENCH",-58.4053617,-34.5890696,2022-04-07 19:37:19,"218 - Campana",-58.484297,-34.616813,"1159BAEcobici","FIT","MALE",2022-04-07
"13368643BAEcobici",689,2022-01-28 15:23:51,"313 - De Los Incas",-58.46982,-34.57899,2022-01-28 15:35:20,"258 - Plaza J.J. Paso",-58.453608,-34.569187,"800911BAEcobici","ICONIC","MALE",2022-01-28
"15482349BAEcobici",1246,2022-09-05 20:12:57,"289 - MONTAÑESES",-58.454181,-34.551304,2022-09-05 20:33:43,"058 - Ministro Carranza",-58.4346883,-34.5752773,"487144BAEcobici","FIT","MALE",2022-09-05
"14465772BAEcobici",1207,2022-05-12 18:16:48,"251 - Solar de la Abadía",-58.436752,-34.567633,2022-05-12 18:36:55,"066 - Billinghurst",-58.4138713,-34.5945475,"141744BAEcobici","ICONIC","FEMALE",2022-05-12
"16515141BAEcobici",849,2022-12-01 17:21:08,"229 - RIGLOS",-58.435056,-34.631018,2022-12-01 17:35:17,"146 - Hospital Francés",-58.4078419,-34.6221118,"924613BAEcobici","FIT","MALE",2022-12-01
"13202136BAEcobici",1888,2022-01-07 13:02:10,"136 - Acevedo",-58.442685,-34.599659,2022-01-07 13:33:38,"159 - Fitz Roy & Gorriti",-58.437339,-34.58495,"818405BAEcobici","ICONIC","FEMALE",2022-01-07
"14064019BAEcobici",1292,2022-04-05 17:48:41,"297 - TRONADOR Y GARCÍA DEL RÍO",-58.485381,-34.554581,2022-04-05 18:10:13,"106 - MOSCONI Y CONSTITUYENTES",-58.49363,-34.58088,"845030BAEcobici","ICONIC","MALE",2022-04-05
"15476799BAEcobici",816,2022-09-05 15:36:59,"194 - PERÓN Y ACUÑA DE FIGUEROA",-58.4224635,-34.6060758,2022-09-05 15:50:35,"186 - MANZANA 66",-58.4064415,-34.6136356,"835976BAEcobici","ICONIC","MALE",2022-09-05
"15834547BAEcobici",2271,2022-10-04 15:19:00,"125 - F.J.Santamaria de Oro",-58.428016,-34.583323,2022-10-04 15:56:51,"080 - VALLE",-58.4341232,-34.6245807,"853971BAEcobici","FIT","MALE",2022-10-04
"16345526BAEcobici",410,2022-11-16 16:48:13,"208 - NICASIO OROÑO",-58.4594031,-34.5967435,2022-11-16 16:55:03,"278 - Donato Alvarez",-58.465568,-34.602028,"341066BAEcobici","ICONIC","FEMALE",2022-11-16
"15489032BAEcobici",624,2022-09-06 11:29:14,"093 - CARLOS CALVO",-58.3944635,-34.620798,2022-09-06 11:39:38,"184 - Pedro Echague",-58.3913419,-34.6306129,"725897BAEcobici","FIT","FEMALE",2022-09-06
"13509678BAEcobici",582,2022-02-11 15:08:55,"135 - MARCELO T. DE ALVEAR",-58.377535,-34.595125,2022-02-11 15:18:37,"037- Claudia Pía Braudracco",-58.3779002,-34.6081643,"412540BAEcobici","FIT","MALE",2022-02-11
"15983104BAEcobici",1014,2022-10-18 16:00:49,"098 - BENITO JUAREZ",-58.5051769,-34.6189273,2022-10-18 16:17:43,"133 - BEIRO Y SEGUROLA",-58.51193,-34.6075,"702724BAEcobici","ICONIC","FEMALE",2022-10-18
"16008532BAEcobici",473,2022-10-20 11:41:21,"345 - Plaza Mafalda",-58.4445804,-34.5809383,2022-10-20 11:49:14,"182 - RAVIGNANI Y GUATEMALA",-58.4352466,-34.5780479,"865041BAEcobici","ICONIC","MALE",2022-10-20
"13693552BAEcobici",1394,2022-03-02 20:40:24,"124 - UGARTECHE",-58.411965,-34.580538,2022-03-02 21:03:38,"124 - UGARTECHE",-58.411965,-34.580538,"835574BAEcobici","FIT","FEMALE",2022-03-02
"15038837BAEcobici",1512,2022-07-22 16:08:42,"200 - AUSTRIA Y FRENCH",-58.4053617,-34.5890696,2022-07-22 16:33:54,"163 - ONCE II",-58.4064308,-34.6095663,"856369BAEcobici","FIT","MALE",2022-07-22
"14440101BAEcobici",1749,2022-05-10 19:59:51,"352 - San Jose de Flores",-58.463297377,-34.62883578,2022-05-10 20:29:00,"352 - San Jose de Flores",-58.463297377,-34.62883578,"860009BAEcobici","ICONIC","MALE",2022-05-10
"16393707BAEcobici",633,2022-11-21 17:18:58,"025 - Plaza Guemes",-58.4161178,-34.5894269,2022-11-21 17:29:31,"116 - HOSPITAL ALEMÁN",-58.4025894,-34.5921708,"894268BAEcobici","FIT","FEMALE",2022-11-21
"14148207BAEcobici",448,2022-04-12 17:31:40,"064 - RIOBAMBA",-58.3941087,-34.5936508,2022-04-12 17:39:08,"165 - PLAZA MONSEÑOR MIGUEL DE ANDREA",-58.407614,-34.597048,"728360BAEcobici","ICONIC","MALE",2022-04-12
"16428580BAEcobici",758,2022-11-24 10:02:46,"373 - Jorgelina De Simone",-58.39125,-34.62393,2022-11-24 10:15:24,"024 - ALSINA",-58.3808943,-34.610583,"889672BAEcobici","FIT","MALE",2022-11-24
"16181904BAEcobici",1038,2022-11-03 14:49:03,"107 - HOSPITAL GARRAHAN",-58.395844,-34.63037718,2022-11-03 15:06:21,"229 - RIGLOS",-58.435056,-34.631018,"367390BAEcobici","ICONIC","MALE",2022-11-03
"15117334BAEcobici",1135,2022-08-02 12:21:50,"137 - AZOPARDO Y CHILE",-58.3674923,-34.6155977,2022-08-02 12:40:45,"179 - CASA SAN",-58.3642885,-34.6384786,"225088BAEcobici","FIT","MALE",2022-08-02
"15565229BAEcobici",889,2022-09-12 20:25:40,"377 - CIUDAD UNIVERSITARIA III",-58.4441,-34.541,2022-09-12 20:40:29,"220 - PLAZA FELIX LIMA",-58.4705699,-34.5420905,"879756BAEcobici","ICONIC","MALE",2022-09-12
"14958058BAEcobici",953,2022-07-13 08:29:46,"200 - AUSTRIA Y FRENCH",-58.4053617,-34.5890696,2022-07-13 08:45:39,"027 - Montevideo",-58.3900887,-34.599068,"771412BAEcobici","FIT","FEMALE",2022-07-13
"16088476BAEcobici",948,2022-10-26 20:53:27,"117 - HUMBERTO 1°",-58.3741759,-34.6201008,2022-10-26 21:09:15,"126 - Ministerio de Justicia y Seguridad",-58.3692243,-34.6402672,"110444BAEcobici","FIT","MALE",2022-10-26
"16641097BAEcobici",1430,2022-12-14 20:44:13,"147 - Constitución",-58.380707,-34.626851,2022-12-14 21:08:03,"010 - Madero UCA",-58.3656683,-34.6164879,"872149BAEcobici","ICONIC","FEMALE",2022-12-14
"13189785BAEcobici",766,2022-01-06 09:21:46,"223 - GAINZA",-58.446751,-34.616758,2022-01-06 09:34:32,"087 - Guayaquil",-58.4314942,-34.619845,"728487BAEcobici","FIT","FEMALE",2022-01-06
"14216698BAEcobici",562,2022-04-19 20:38:48,"070 - ARAOZ",-58.4260597,-34.5926862,2022-04-19 20:48:10,"074 - INSTITUTO LELOIR",-58.43454,-34.60439,"706400BAEcobici","ICONIC","FEMALE",2022-04-19
"16433307BAEcobici",464,2022-11-24 16:36:26,"280 - JURAMENTO",-58.4840556,-34.578933,2022-11-24 16:44:10,"395 - Agronomia II",-58.4848,-34.5893,"418040BAEcobici","FIT","FEMALE",2022-11-24
"13915266BAEcobici",1155,2022-03-22 18:55:48,"100 - Plaza Gurruchaga",-58.435187,-34.593141,2022-03-22 19:15:03,"044 - Ecoparque",-58.4138829,-34.5755148,"516353BAEcobici","ICONIC","FEMALE",2022-03-22
"14417583BAEcobici",1519,2022-05-09 10:25:41,"254 - Plaza Rafael Hernandez",-58.455166,-34.562161,2022-05-09 10:51:00,"255 - BARRANCAS DE BELGRANO",-58.448314,-34.559801,"747083BAEcobici","FIT","MALE",2022-05-09
"16202997BAEcobici",811,2022-11-04 19:13:01,"082 - HOSPITAL ITALIANO",-58.4263947,-34.6078917,2022-11-04 19:26:32,"266 - PLAZA SABATTINI",-58.443295,-34.6122963,"308364BAEcobici","FIT","FEMALE",2022-11-04
"13587352BAEcobici",1140,2022-02-18 23:39:10,"252 - Tamborini",-58.4790578,-34.5599779,2022-02-18 23:58:10,"254 - Plaza Rafael Hernandez",-58.455166,-34.562161,"833467BAEcobici","ICONIC","MALE",2022-02-18
"14500181BAEcobici",603,2022-05-16 22:07:30,"070 - ARAOZ",-58.4260597,-34.5926862,2022-05-16 22:17:33,"384 - PLAZA BENITO NAZAR",-58.445999589,-34.60511787,"299977BAEcobici","ICONIC","FEMALE",2022-05-16
"16049275BAEcobici",1236,2022-10-24 11:05:05,"396 - PLAZA ALBERTI",-58.4579,-34.5557,2022-10-24 11:25:41,"396 - PLAZA ALBERTI",-58.4579,-34.5557,"5828BAEcobici","ICONIC","MALE",2022-10-24
"16587961BAEcobici",3181,2022-12-08 13:01:55,"065 - Julián Álvarez",-58.4157873,-34.5873124,2022-12-08 13:54:56,"117 - HUMBERTO 1°",-58.3741759,-34.6201008,"762261BAEcobici","ICONIC","FEMALE",2022-12-08
"16039255BAEcobici",1081,2022-10-23 02:19:28,"174 - MINISTERIO DE EDUCACION",-58.391768,-34.597225,2022-10-23 02:37:29,"030 - Peña",-58.3973698,-34.5908211,"910564BAEcobici","ICONIC","FEMALE",2022-10-23
"16097974BAEcobici",484,2022-10-27 15:10:56,"137 - AZOPARDO Y CHILE",-58.3674923,-34.6155977,2022-10-27 15:19:00,"128 - PARQUE DEL BAJO",-58.36882117,-34.60515159,"78657BAEcobici","FIT","MALE",2022-10-27
"14137164BAEcobici",988,2022-04-11 21:40:52,"065 - Julián Álvarez",-58.4157873,-34.5873124,2022-04-11 21:57:20,"275 - PLAZA 24 DE SEPTIEMBRE",-58.44854,-34.606984,"826027BAEcobici","FIT","MALE",2022-04-11
"15004418BAEcobici",560,2022-07-19 12:00:14,"096 - Carlos Gardel",-58.4116586,-34.6027814,2022-07-19 12:09:34,"116 - HOSPITAL ALEMÁN",-58.4025894,-34.5921708,"820607BAEcobici","FIT","MALE",2022-07-19
"16076486BAEcobici",351,2022-10-25 21:56:57,"064 - RIOBAMBA",-58.3941087,-34.5936508,2022-10-25 22:02:48,"200 - AUSTRIA Y FRENCH",-58.4053617,-34.5890696,"157942BAEcobici","FIT","FEMALE",2022-10-25
"14111353BAEcobici",597,2022-04-08 19:07:55,"350 - Plaza Irlanda",-58.458315,-34.613778,2022-04-08 19:17:52,"285 - ESPINOSA",-58.457317,-34.603936,"634625BAEcobici","ICONIC","OTHER",2022-04-08
